movieId,title,genres,genres_clean,content_features,sentiment_score,sentiment_label
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,Documentary,Gigantic (A Tale of Two Johns) (2002) Documentary,0.0,neutral
6376,Respiro (2002),Comedy|Drama,Comedy Drama,Respiro (2002) Comedy Drama,0.0,neutral
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,Adventure Animation Children Comedy,Finding Nemo (2003) Adventure Animation Children Comedy,0.0,neutral
6378,"Italian Job, The (2003)",Action|Crime,Action Crime,"Italian Job, The (2003) Action Crime",0.0,neutral
6379,Wrong Turn (2003),Horror|Thriller,Horror Thriller,Wrong Turn (2003) Horror Thriller,-0.4767,negative
6380,Capturing the Friedmans (2003),Documentary,Documentary,Capturing the Friedmans (2003) Documentary,0.0,neutral
6382,Together (Han ni Zai Yiki) (2002),Drama,Drama,Together (Han ni Zai Yiki) (2002) Drama,0.0,neutral
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,Action Crime Thriller,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003) Action Crime Thriller",-0.8126,negative
6385,Whale Rider (2002),Drama,Drama,Whale Rider (2002) Drama,0.0,neutral
6386,Nevada Smith (1966),Western,Western,Nevada Smith (1966) Western,0.0,neutral
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,Once a Thief (Zong heng si hai) (1991) Action Comedy Crime Thriller,-0.5267,negative
6390,Silk Stockings (1957),Musical,Musical,Silk Stockings (1957) Musical,0.0,neutral
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,Action Drama Horror Sci-Fi Thriller,"Crazies, The (a.k.a. Code Name: Trixie) (1973) Action Drama Horror Sci-Fi Thriller",0.0,neutral
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,Documentary,Murder on a Sunday Morning (Un coupable idéal) (2001) Documentary,-0.6908,negative
6402,Siam Sunset (1999),Comedy,Comedy,Siam Sunset (1999) Comedy,0.0,neutral
6405,Treasure Island (1950),Adventure|Children,Adventure Children,Treasure Island (1950) Adventure Children,0.296,positive
6407,"Walk, Don't Run (1966)",Comedy|Romance,Comedy Romance,"Walk, Don't Run (1966) Comedy Romance",0.0,neutral
6408,Animals are Beautiful People (1974),Comedy|Documentary,Comedy Documentary,Animals are Beautiful People (1974) Comedy Documentary,0.5994,positive
6410,Car Wash (1976),Comedy,Comedy,Car Wash (1976) Comedy,0.0,neutral
6412,Destry Rides Again (1939),Comedy|Western,Comedy Western,Destry Rides Again (1939) Comedy Western,0.0,neutral
6415,Intervista (1987),Comedy|Drama,Comedy Drama,Intervista (1987) Comedy Drama,0.0,neutral
6417,Live Wire (1992),Action,Action,Live Wire (1992) Action,0.0,neutral
6422,Shenandoah (1965),Drama|War|Western,Drama War Western,Shenandoah (1965) Drama War Western,0.0,neutral
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,Comedy Crime Mystery Romance,Oscar (1991) Comedy Crime Mystery Romance,0.0,neutral
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,Comedy,"6th Man, The (Sixth Man, The) (1997) Comedy",0.0,neutral
6427,"Railway Children, The (1970)",Children|Drama,Children Drama,"Railway Children, The (1970) Children Drama",0.0,neutral
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,Comedy War Western,Two Mules for Sister Sara (1970) Comedy War Western,0.0,neutral
6429,Winchester '73 (1950),Western,Western,Winchester '73 (1950) Western,0.0,neutral
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,Documentary,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929) Documentary",0.0,neutral
6434,"Objective, Burma! (1945)",War,War,"Objective, Burma! (1945) War",0.0,neutral
6436,This Boy's Life (1993),Drama,Drama,This Boy's Life (1993) Drama,0.0,neutral
6440,Barton Fink (1991),Drama|Thriller,Drama Thriller,Barton Fink (1991) Drama Thriller,0.0,neutral
6442,Belle époque (1992),Comedy|Romance,Comedy Romance,Belle époque (1992) Comedy Romance,0.0,neutral
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,Action Adventure Drama,"Flight of the Phoenix, The (1965) Action Adventure Drama",0.0,neutral
6449,From the Terrace (1960),Drama,Drama,From the Terrace (1960) Drama,0.0,neutral
6452,"Long, Hot Summer, The (1958)",Drama,Drama,"Long, Hot Summer, The (1958) Drama",0.0,neutral
6453,Man of Aran (1934),Documentary,Documentary,Man of Aran (1934) Documentary,0.0,neutral
6454,Music Box (1989),Drama,Drama,Music Box (1989) Drama,0.0,neutral
6460,"Trial, The (Procès, Le) (1962)",Drama,Drama,"Trial, The (Procès, Le) (1962) Drama",0.0,neutral
6461,"Unforgiven, The (1960)",Drama|Western,Drama Western,"Unforgiven, The (1960) Drama Western",0.0,neutral
6464,Good Burger (1997),Children|Comedy,Children Comedy,Good Burger (1997) Children Comedy,0.4404,positive
6465,Jubilee (1977),Drama,Drama,Jubilee (1977) Drama,0.0,neutral
6466,Mississippi Masala (1991),Drama|Romance,Drama Romance,Mississippi Masala (1991) Drama Romance,0.0,neutral
6476,Shattered (1991),Mystery|Thriller,Mystery Thriller,Shattered (1991) Mystery Thriller,-0.4767,negative
6477,"Song of Bernadette, The (1943)",Drama,Drama,"Song of Bernadette, The (1943) Drama",0.0,neutral
6480,Thoroughly Modern Millie (1967),Comedy|Musical,Comedy Musical,Thoroughly Modern Millie (1967) Comedy Musical,0.0,neutral
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,Comedy,Dumb and Dumberer: When Harry Met Lloyd (2003) Comedy,-0.5106,negative
6483,From Justin to Kelly (2003),Musical|Romance,Musical Romance,From Justin to Kelly (2003) Musical Romance,0.0,neutral
6484,Hollywood Homicide (2003),Action|Crime|Drama,Action Crime Drama,Hollywood Homicide (2003) Action Crime Drama,0.0,neutral
6493,Alex and Emma (2003),Comedy|Drama|Romance,Comedy Drama Romance,Alex and Emma (2003) Comedy Drama Romance,0.0,neutral
6502,28 Days Later (2002),Action|Horror|Sci-Fi,Action Horror Sci-Fi,28 Days Later (2002) Action Horror Sci-Fi,0.0,neutral
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,Action Adventure Comedy Crime Thriller,Charlie's Angels: Full Throttle (2003) Action Adventure Comedy Crime Thriller,0.0,neutral
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,Action Thriller,Fulltime Killer (Chuen jik sat sau) (2001) Action Thriller,-0.6486,negative
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,Drama Romance,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974) Drama Romance,-0.4939,negative
6510,"Bodies, Rest & Motion (1993)",Drama|Romance,Drama Romance,"Bodies, Rest & Motion (1993) Drama Romance",0.0,neutral
6514,Ring of Terror (1962),Horror,Horror,Ring of Terror (1962) Horror,-0.5267,negative
6515,You Only Live Once (1937),Crime|Film-Noir,Crime Film-Noir,You Only Live Once (1937) Crime Film-Noir,0.0,neutral
6516,Anastasia (1956),Drama,Drama,Anastasia (1956) Drama,0.0,neutral
6517,"Babe, The (1992)",Drama,Drama,"Babe, The (1992) Drama",0.0,neutral
6523,Mr. Baseball (1992),Comedy|Romance,Comedy Romance,Mr. Baseball (1992) Comedy Romance,0.0,neutral
6527,Scaramouche (1952),Adventure|Romance,Adventure Romance,Scaramouche (1952) Adventure Romance,0.0,neutral
6528,Start the Revolution Without Me (1970),Comedy,Comedy,Start the Revolution Without Me (1970) Comedy,0.0,neutral
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,Drama Horror Mystery Thriller,"Tenant, The (Locataire, Le) (1976) Drama Horror Mystery Thriller",0.0,neutral
6533,"What's Up, Doc? (1972)",Comedy,Comedy,"What's Up, Doc? (1972) Comedy",0.0,neutral
6534,Hulk (2003),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Hulk (2003) Action Adventure Sci-Fi,0.0,neutral
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,Comedy,"Legally Blonde 2: Red, White & Blonde (2003) Comedy",0.1027,positive
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,Adventure Animation Children Fantasy,Sinbad: Legend of the Seven Seas (2003) Adventure Animation Children Fantasy,0.0,neutral
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Terminator 3: Rise of the Machines (2003) Action Adventure Sci-Fi,0.0,neutral
6538,Swimming Pool (2003),Drama|Mystery|Thriller,Drama Mystery Thriller,Swimming Pool (2003) Drama Mystery Thriller,0.0,neutral
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,Action Adventure Comedy Fantasy,Pirates of the Caribbean: The Curse of the Black Pearl (2003) Action Adventure Comedy Fantasy,-0.5423,negative
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,Action Fantasy Sci-Fi,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003) Action Fantasy Sci-Fi",0.0,neutral
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,Comedy Drama War,"Cuckoo, The (Kukushka) (2002) Comedy Drama War",0.0,neutral
6545,I Capture the Castle (2003),Drama|Romance,Drama Romance,I Capture the Castle (2003) Drama Romance,0.0,neutral
6547,Northfork (2003),Drama|Fantasy,Drama Fantasy,Northfork (2003) Drama Fantasy,0.0,neutral
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,Bad Boys II (2003) Action Comedy Crime Thriller,-0.5423,negative
6549,How to Deal (2003),Comedy|Drama|Romance,Comedy Drama Romance,How to Deal (2003) Comedy Drama Romance,0.0,neutral
6550,Johnny English (2003),Action|Comedy|Thriller,Action Comedy Thriller,Johnny English (2003) Action Comedy Thriller,0.0,neutral
6551,"Anarchist Cookbook, The (2002)",Comedy|Romance,Comedy Romance,"Anarchist Cookbook, The (2002) Comedy Romance",0.0,neutral
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,Crime Drama Thriller,Dirty Pretty Things (2002) Crime Drama Thriller,0.0772,positive
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,Drama,"Embalmer, The (Imbalsamatore, L') (2002) Drama",0.0,neutral
6554,Garage Days (2002),Comedy|Musical,Comedy Musical,Garage Days (2002) Comedy Musical,0.0,neutral
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,Adventure Children Comedy Drama,Born to Be Wild (1995) Adventure Children Comedy Drama,0.0,neutral
6558,Curly Sue (1991),Comedy|Drama,Comedy Drama,Curly Sue (1991) Comedy Drama,0.0,neutral
6559,Little Giants (1994),Children|Comedy,Children Comedy,Little Giants (1994) Children Comedy,0.0,neutral
6560,Loose Cannons (1990),Action|Comedy,Action Comedy,Loose Cannons (1990) Action Comedy,-0.3182,negative
6561,"Mouse That Roared, The (1959)",Comedy|War,Comedy War,"Mouse That Roared, The (1959) Comedy War",0.0,neutral
6563,Masked & Anonymous (2003),Comedy|Drama,Comedy Drama,Masked & Anonymous (2003) Comedy Drama,0.0,neutral
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,Action Adventure Comedy Romance Thriller,Lara Croft Tomb Raider: The Cradle of Life (2003) Action Adventure Comedy Romance Thriller,0.0,neutral
6565,Seabiscuit (2003),Drama,Drama,Seabiscuit (2003) Drama,0.0,neutral
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,Action Adventure Children,Spy Kids 3-D: Game Over (2003) Action Adventure Children,0.0,neutral
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,Comedy Crime Drama War,Buffalo Soldiers (2001) Comedy Crime Drama War,0.0,neutral
6568,Camp (2003),Comedy|Musical,Comedy Musical,Camp (2003) Comedy Musical,0.0,neutral
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,Drama,"Mondays in the Sun (Lunes al sol, Los) (2002) Drama",0.0,neutral
6572,Scorched (2003),Comedy|Crime,Comedy Crime,Scorched (2003) Comedy Crime,0.0,neutral
6573,Avanti! (1972),Comedy|Drama,Comedy Drama,Avanti! (1972) Comedy Drama,0.0,neutral
6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Eve of Destruction (1991) Action Sci-Fi Thriller,-0.5719,negative
6577,Kickboxer 2: The Road Back (1991),Action|Drama,Action Drama,Kickboxer 2: The Road Back (1991) Action Drama,0.0,neutral
6578,"Kiss Me, Stupid (1964)",Comedy,Comedy,"Kiss Me, Stupid (1964) Comedy",-0.1531,negative
6579,"One, Two, Three (1961)",Comedy,Comedy,"One, Two, Three (1961) Comedy",0.0,neutral
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,Comedy Drama Mystery,"Private Life of Sherlock Holmes, The (1970) Comedy Drama Mystery",0.0,neutral
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,Remo Williams: The Adventure Begins (1985) Action Comedy Crime Thriller,0.3182,positive
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,Action Sci-Fi,"Blood of Heroes, The (Salute of the Jugger, The) (1989) Action Sci-Fi",0.5106,positive
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,Adventure Comedy Crime Thriller,"What's Up, Tiger Lily? (1966) Adventure Comedy Crime Thriller",0.0,neutral
6586,American Wedding (American Pie 3) (2003),Comedy,Comedy,American Wedding (American Pie 3) (2003) Comedy,0.0,neutral
6587,Gigli (2003),Comedy|Crime|Romance,Comedy Crime Romance,Gigli (2003) Comedy Crime Romance,0.0,neutral
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,Romance Thriller,And Now... Ladies and Gentlemen... (2002) Romance Thriller,0.0,neutral
6591,"Magdalene Sisters, The (2002)",Drama,Drama,"Magdalene Sisters, The (2002) Drama",0.0,neutral
6592,"Secret Lives of Dentists, The (2002)",Drama,Drama,"Secret Lives of Dentists, The (2002) Drama",0.0,neutral
6593,Freaky Friday (2003),Children|Comedy|Fantasy,Children Comedy Fantasy,Freaky Friday (2003) Children Comedy Fantasy,-0.3612,negative
6595,S.W.A.T. (2003),Action|Thriller,Action Thriller,S.W.A.T. (2003) Action Thriller,0.0,neutral
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,Comedy Drama Romance,"Divorce, Le (2003) Comedy Drama Romance",0.0,neutral
6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,Action Sci-Fi,"Princess Blade, The (Shura Yukihime) (2001) Action Sci-Fi",0.0,neutral
6598,Step Into Liquid (2002),Documentary,Documentary,Step Into Liquid (2002) Documentary,0.0,neutral
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,Crime Drama Film-Noir,"Double Life, A (1947) Crime Drama Film-Noir",0.0,neutral
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,Comedy,Hawks and Sparrows (Uccellacci e Uccellini) (1966) Comedy,0.0,neutral
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,Drama,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964) Drama",0.0,neutral
6611,Umberto D. (1952),Drama,Drama,Umberto D. (1952) Drama,0.0,neutral
6612,Brother's Keeper (1992),Documentary,Documentary,Brother's Keeper (1992) Documentary,0.0,neutral
6614,I Love You to Death (1990),Comedy|Crime,Comedy Crime,I Love You to Death (1990) Comedy Crime,0.0772,positive
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,Action Horror Thriller,Freddy vs. Jason (2003) Action Horror Thriller,0.0,neutral
6616,Grind (2003),Action|Comedy,Action Comedy,Grind (2003) Action Comedy,0.0,neutral
6617,Open Range (2003),Western,Western,Open Range (2003) Western,0.0,neutral
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,Action Comedy,Shaolin Soccer (Siu lam juk kau) (2001) Action Comedy,0.0,neutral
6619,Uptown Girls (2003),Comedy,Comedy,Uptown Girls (2003) Comedy,0.0,neutral
6620,American Splendor (2003),Comedy|Drama,Comedy Drama,American Splendor (2003) Comedy Drama,0.6124,positive
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,Action Adventure Children Fantasy,Agent Cody Banks (2003) Action Adventure Children Fantasy,0.0,neutral
6625,Camp Nowhere (1994),Adventure|Children|Comedy,Adventure Children Comedy,Camp Nowhere (1994) Adventure Children Comedy,0.0,neutral
6628,Hot Dog... The Movie (1984),Comedy,Comedy,Hot Dog... The Movie (1984) Comedy,0.0,neutral
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,Crime Horror Mystery Thriller,House of Wax (1953) Crime Horror Mystery Thriller,0.0,neutral
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,Man's Best Friend (1993) Horror Sci-Fi Thriller,0.8126,positive
6636,"Sure Thing, The (1985)",Comedy|Romance,Comedy Romance,"Sure Thing, The (1985) Comedy Romance",0.3182,positive
6638,Valley Girl (1983),Comedy|Romance,Comedy Romance,Valley Girl (1983) Comedy Romance,0.0,neutral
6639,Wait Until Dark (1967),Drama|Thriller,Drama Thriller,Wait Until Dark (1967) Drama Thriller,0.0,neutral
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,Drama,Tokyo Story (Tôkyô monogatari) (1953) Drama,0.0,neutral
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,Drama Romance,"Green Ray, The (Rayon vert, Le) (1986) Drama Romance",0.0,neutral
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,Action Adventure Drama Sci-Fi,THX 1138 (1971) Action Adventure Drama Sci-Fi,0.4995,positive
6650,Kind Hearts and Coronets (1949),Comedy|Drama,Comedy Drama,Kind Hearts and Coronets (1949) Comedy Drama,0.8271,positive
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,Adventure Sci-Fi,Atragon (Kaitei Gunkan) (1963) Adventure Sci-Fi,0.0,neutral
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,Horror Sci-Fi,Attack of the Puppet People (1958) Horror Sci-Fi,-0.4767,negative
6658,10 (1979),Comedy|Romance,Comedy Romance,10 (1979) Comedy Romance,0.0,neutral
6659,Tremors (1990),Comedy|Horror|Sci-Fi,Comedy Horror Sci-Fi,Tremors (1990) Comedy Horror Sci-Fi,0.0,neutral
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,Drama Fantasy Musical Romance,"Red Shoes, The (1948) Drama Fantasy Musical Romance",0.0,neutral
6662,"Pink Panther, The (1963)",Comedy|Crime,Comedy Crime,"Pink Panther, The (1963) Comedy Crime",0.0,neutral
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,Comedy Crime,"Pink Panther Strikes Again, The (1976) Comedy Crime",-0.3612,negative
6664,Commando (1985),Action|Adventure,Action Adventure,Commando (1985) Action Adventure,0.0,neutral
6665,Dracula (1979),Horror|Romance,Horror Romance,Dracula (1979) Horror Romance,0.0,neutral
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,Comedy Drama Fantasy,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972) Comedy Drama Fantasy",0.4019,positive
6667,Waco: The Rules of Engagement (1997),Documentary,Documentary,Waco: The Rules of Engagement (1997) Documentary,0.4588,positive
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,Drama Romance,"Road Home, The (Wo de fu qin mu qin) (1999) Drama Romance",-0.6908,negative
6669,Ikiru (1952),Drama,Drama,Ikiru (1952) Drama,0.0,neutral
6670,Comic Book Villains (2002),Comedy,Comedy,Comic Book Villains (2002) Comedy,-0.6597,negative
6671,"Angel at My Table, An (1990)",Drama,Drama,"Angel at My Table, An (1990) Drama",0.0,neutral
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,Drama Sci-Fi,"Handmaid's Tale, The (1990) Drama Sci-Fi",0.0,neutral
6679,Revolution OS (2001),Documentary,Documentary,Revolution OS (2001) Documentary,0.0,neutral
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,Drama Romance,Death in Venice (Morte a Venezia) (1971) Drama Romance,-0.5994,negative
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,Action Comedy Crime Fantasy,"Medallion, The (2003) Action Comedy Crime Fantasy",0.0,neutral
6687,My Boss's Daughter (2003),Comedy|Romance,Comedy Romance,My Boss's Daughter (2003) Comedy Romance,0.0,neutral
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,Comedy Drama,Autumn Spring (Babí léto) (2001) Comedy Drama,0.0,neutral
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,Comedy Drama Romance,"Battle of Shaker Heights, The (2003) Comedy Drama Romance",-0.3818,negative
6691,Dust (2001),Drama|Western,Drama Western,Dust (2001) Drama Western,0.0,neutral
6692,Stoked: The Rise and Fall of Gator (2002),Documentary,Documentary,Stoked: The Rise and Fall of Gator (2002) Documentary,0.0,neutral
6695,Jeepers Creepers 2 (2003),Horror|Thriller,Horror Thriller,Jeepers Creepers 2 (2003) Horror Thriller,0.0,neutral
6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,Comedy Drama Musical Romance,Bollywood/Hollywood (2002) Comedy Drama Musical Romance,0.0,neutral
6699,Once Upon a Time in the Midlands (2002),Drama,Drama,Once Upon a Time in the Midlands (2002) Drama,0.0,neutral
6702,Dickie Roberts: Former Child Star (2003),Comedy,Comedy,Dickie Roberts: Former Child Star (2003) Comedy,0.0,neutral
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,Comedy Crime Drama Thriller,Party Monster (2003) Comedy Crime Drama Thriller,0.4019,positive
6706,Taking Sides (2001),Drama,Drama,Taking Sides (2001) Drama,0.0,neutral
6707,Cabin Fever (2002),Horror|Thriller,Horror Thriller,Cabin Fever (2002) Horror Thriller,0.0,neutral
6708,Matchstick Men (2003),Comedy|Crime|Drama,Comedy Crime Drama,Matchstick Men (2003) Comedy Crime Drama,0.0,neutral
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,Action Adventure Crime Thriller,Once Upon a Time in Mexico (2003) Action Adventure Crime Thriller,0.0,neutral
6710,Dummy (2002),Comedy|Drama|Romance,Comedy Drama Romance,Dummy (2002) Comedy Drama Romance,0.0,neutral
6711,Lost in Translation (2003),Comedy|Drama|Romance,Comedy Drama Romance,Lost in Translation (2003) Comedy Drama Romance,-0.3182,negative
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,Animation Drama Romance,Millennium Actress (Sennen joyû) (2001) Animation Drama Romance,0.0,neutral
6715,Children of the Night (1991),Horror,Horror,Children of the Night (1991) Horror,0.0,neutral
6718,Gotcha! (1985),Comedy,Comedy,Gotcha! (1985) Comedy,0.0,neutral
6720,Kuffs (1992),Action|Comedy|Crime,Action Comedy Crime,Kuffs (1992) Action Comedy Crime,0.0,neutral
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,Action Adventure Drama,Once Upon a Time in China (Wong Fei Hung) (1991) Action Adventure Drama,0.0,neutral
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,Action Romance,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992) Action Romance,0.0,neutral
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,Action,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993) Action,0.0,neutral
6724,Paper Moon (1973),Comedy|Crime|Drama,Comedy Crime Drama,Paper Moon (1973) Comedy Crime Drama,0.0,neutral
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,Day of the Dead (1985) Horror Sci-Fi Thriller,-0.6486,negative
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,Comedy Musical Romance,"Hello, Dolly! (1969) Comedy Musical Romance",0.0,neutral
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,Comedy Romance Sci-Fi Thriller,Memoirs of an Invisible Man (1992) Comedy Romance Sci-Fi Thriller,0.0,neutral
6744,Once Bitten (1985),Comedy|Horror,Comedy Horror,Once Bitten (1985) Comedy Horror,0.0,neutral
6746,Squirm (1976),Horror|Romance,Horror Romance,Squirm (1976) Horror Romance,0.0,neutral
6748,"Brood, The (1979)",Horror,Horror,"Brood, The (1979) Horror",0.0,neutral
6750,Anything Else (2003),Comedy|Drama|Romance,Comedy Drama Romance,Anything Else (2003) Comedy Drama Romance,0.0,neutral
6751,Cold Creek Manor (2003),Drama|Thriller,Drama Thriller,Cold Creek Manor (2003) Drama Thriller,0.0,neutral
6752,"Fighting Temptations, The (2003)",Drama,Drama,"Fighting Temptations, The (2003) Drama",-0.3612,negative
6753,Secondhand Lions (2003),Children|Comedy|Drama,Children Comedy Drama,Secondhand Lions (2003) Children Comedy Drama,0.0,neutral
6754,Underworld (2003),Action|Fantasy|Horror,Action Fantasy Horror,Underworld (2003) Action Fantasy Horror,0.0,neutral
6755,Bubba Ho-tep (2002),Comedy|Horror,Comedy Horror,Bubba Ho-tep (2002) Comedy Horror,0.0,neutral
6760,In This World (2002),Adventure|Drama,Adventure Drama,In This World (2002) Adventure Drama,0.0,neutral
6763,Duplex (2003),Comedy|Crime,Comedy Crime,Duplex (2003) Comedy Crime,0.0,neutral
6764,"Rundown, The (2003)",Action|Adventure|Comedy,Action Adventure Comedy,"Rundown, The (2003) Action Adventure Comedy",0.0,neutral
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,Comedy Drama Romance,Under the Tuscan Sun (2003) Comedy Drama Romance,0.0,neutral
6768,Luther (2003),Drama,Drama,Luther (2003) Drama,0.0,neutral
6769,Mambo Italiano (2003),Comedy,Comedy,Mambo Italiano (2003) Comedy,0.0,neutral
6770,My Life Without Me (2003),Drama|Romance,Drama Romance,My Life Without Me (2003) Drama Romance,0.0,neutral
6772,To Be and to Have (Être et avoir) (2002),Documentary,Documentary,To Be and to Have (Être et avoir) (2002) Documentary,0.0,neutral
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,Animation Comedy Fantasy,"Triplets of Belleville, The (Les triplettes de Belleville) (2003) Animation Comedy Fantasy",0.0,neutral
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,Fantasy Horror Sci-Fi Thriller,Videodrome (1983) Fantasy Horror Sci-Fi Thriller,0.0,neutral
6775,Life and Debt (2001),Documentary,Documentary,Life and Debt (2001) Documentary,-0.3612,negative
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,Comedy Drama Musical Romance,Lagaan: Once Upon a Time in India (2001) Comedy Drama Musical Romance,0.0,neutral
6777,Judgment at Nuremberg (1961),Drama,Drama,Judgment at Nuremberg (1961) Drama,0.0,neutral
6780,"Brief History of Time, A (1991)",Documentary,Documentary,"Brief History of Time, A (1991) Documentary",0.0,neutral
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,Comedy Musical,Leningrad Cowboys Go America (1989) Comedy Musical,0.0,neutral
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,Comedy Drama,"Rules of the Game, The (La règle du jeu) (1939) Comedy Drama",0.0,neutral
